Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
319722176,00000109,false,Rx,0,8,02,73,01,00,00,05,FF,59,
319758801,00000102,false,Rx,0,8,02,89,01,06,00,01,09,00,
319821649,00000108,false,Rx,0,8,01,F4,01,74,90,01,00,00,
319822101,00000109,false,Rx,0,8,02,7A,01,00,00,05,FF,59,
319833929,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
319908890,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
319922134,00000108,false,Rx,0,8,01,F4,01,72,90,01,00,00,
319922143,00000109,false,Rx,0,8,02,81,01,00,00,05,FF,59,
319983822,00000102,false,Rx,0,8,02,89,01,07,00,01,09,00,
320021692,00000108,false,Rx,0,8,01,F4,01,70,90,01,00,00,
320022136,00000109,false,Rx,0,8,02,8A,01,01,00,05,FF,59,
320058892,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
320121862,00000108,false,Rx,0,8,01,F4,01,6E,90,01,00,00,
320122164,00000109,false,Rx,0,8,02,8E,01,01,00,05,FF,59,
320133859,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
320208890,00000102,false,Rx,0,8,02,89,01,08,00,01,09,00,
320223589,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320223597,00000109,false,Rx,0,8,02,89,01,00,00,27,FF,59,
320283942,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
320321892,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320322146,00000109,false,Rx,0,8,02,65,01,00,00,27,FF,59,
320358839,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
320372117,00000102,false,Rx,0,8,02,89,01,08,00,08,09,00,
320421761,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320422207,00000109,false,Rx,0,8,02,3A,00,00,00,27,FF,59,
320433956,00000102,false,Rx,0,8,02,89,01,07,00,08,09,00,
320521804,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320522251,00000109,false,Rx,0,8,02,00,00,00,00,27,FF,59,
320622079,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320622339,00000109,false,Rx,0,8,02,00,00,00,00,27,FF,59,
320721973,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320722228,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
320821978,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320822238,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
320922059,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
320922312,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321022002,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321022454,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321122082,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321122344,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321222126,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321222576,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321322176,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321322437,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321422251,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321422510,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321522214,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321522472,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321622289,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321622554,00000109,false,Rx,0,8,02,00,00,00,00,26,00,00,
321722314,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321722573,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
321822246,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321822703,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
321922253,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
321922703,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
322022345,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
322022795,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
322122315,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
322122771,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
322222380,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
322222831,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
322322406,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
322322857,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
322422514,00000108,false,Rx,0,8,01,F4,01,6D,90,01,00,00,
322422958,00000109,false,Rx,0,8,02,00,00,00,00,22,00,00,
