Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
70887763,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70888716,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
70893767,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
70967741,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
70987721,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
70988671,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71042767,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
71087776,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71088549,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71117765,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
71187735,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71188688,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71192848,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
71267853,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
71287660,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71288610,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71343082,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
71387699,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71388653,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71417851,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
71487709,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71488660,00000109,false,Rx,0,8,01,55,01,04,00,24,FF,5A,
71492878,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
71567889,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
71589042,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71589631,00000109,false,Rx,0,8,01,55,01,03,00,24,FF,5A,
71642931,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
71688695,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71689648,00000109,false,Rx,0,8,01,55,01,00,00,24,FF,5A,
71717828,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
71788649,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71789628,00000109,false,Rx,0,8,01,4C,01,00,00,24,FF,5A,
71792778,00000102,false,Rx,0,8,01,89,01,0D,00,01,0C,00,
71867776,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
71888721,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71889672,00000109,false,Rx,0,8,01,54,01,00,00,26,FF,5A,
71943070,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
71988612,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
71989566,00000109,false,Rx,0,8,01,54,01,00,00,26,FF,5A,
72017878,00000102,false,Rx,0,8,01,89,01,0E,00,01,0C,00,
72088731,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72089685,00000109,false,Rx,0,8,01,54,01,00,00,26,FF,5A,
72092783,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
72167850,00000101,false,Rx,0,8,00,FF,5A,3C,00,00,00,00,
72188672,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72189626,00000109,false,Rx,0,8,01,54,01,00,00,26,FF,5A,
72242942,00000102,false,Rx,0,8,01,89,01,0F,00,01,0C,00,
72288760,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72289713,00000109,false,Rx,0,8,01,54,01,00,00,26,FF,5A,
72317829,00000100,false,Rx,0,8,00,00,00,00,90,01,12,00,
72339897,00000102,false,Rx,0,8,01,89,01,0C,00,00,0C,00,
72388649,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72389602,00000109,false,Rx,0,8,01,09,01,00,00,26,FF,5A,
72488662,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72489634,00000109,false,Rx,0,8,01,02,00,00,00,26,FF,5A,
72588620,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72589573,00000109,false,Rx,0,8,01,01,00,00,00,26,FF,5A,
72688708,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72689665,00000109,false,Rx,0,8,01,01,00,00,00,26,FF,5A,
72789586,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72790717,00000109,false,Rx,0,8,01,01,00,00,00,22,FF,5A,
72889580,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72890712,00000109,false,Rx,0,8,01,01,00,00,00,22,FF,5A,
72989650,00000108,false,Rx,0,8,01,DB,01,7D,90,01,00,00,
72990602,00000109,false,Rx,0,8,01,01,00,00,00,22,FF,5A,
