Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12263483,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12263733,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12363236,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12363483,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12363734,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12411073,00000521,false,Rx,0,6,00,0B,0E,00,00,00,00,00,
12418113,00000525,false,Rx,0,6,04,03,BD,00,00,00,00,00,
12442330,00000527,false,Rx,0,6,06,0C,BC,86,00,00,00,00,
12463229,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12463482,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12463731,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12504673,00000522,false,Rx,0,6,01,0F,CC,C1,05,00,00,00,
12553009,00000524,false,Rx,0,6,03,0D,F8,FF,FF,FF,00,00,
12563231,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12563484,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12563748,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12563940,00000526,false,Rx,0,6,05,04,12,00,00,00,00,00,
12575157,00000523,false,Rx,0,6,02,05,FA,FF,FF,FF,00,00,
12663229,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12663475,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12663729,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12698048,00000528,false,Rx,0,6,07,09,6E,0D,00,00,00,00,
12763223,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12763476,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12763724,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12863224,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12863470,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12863723,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12963222,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12963475,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12963723,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13023153,00000521,false,Rx,0,6,00,0C,0D,00,00,00,00,00,
13063217,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13063473,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13063720,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13102731,00000525,false,Rx,0,6,04,04,BD,00,00,00,00,00,
13134914,00000522,false,Rx,0,6,01,00,D8,C1,05,00,00,00,
13163218,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13163467,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13163714,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13163916,00000527,false,Rx,0,6,06,0D,BC,86,00,00,00,00,
13219493,00000524,false,Rx,0,6,03,0E,E6,FF,FF,FF,00,00,
13223527,00000523,false,Rx,0,6,02,06,E3,FF,FF,FF,00,00,
13263214,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13263466,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13263714,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13265838,00000526,false,Rx,0,6,05,05,00,00,00,00,00,00,
13363211,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13363464,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13363711,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13437026,00000528,false,Rx,0,6,07,0A,6E,0D,00,00,00,00,
13463214,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13463464,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13463711,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13563212,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13563458,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13563710,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13635269,00000521,false,Rx,0,6,00,0D,0F,00,00,00,00,00,
13663204,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13663458,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13663705,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13763207,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13763453,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13763703,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13765153,00000522,false,Rx,0,6,01,01,DC,C1,05,00,00,00,
13787329,00000525,false,Rx,0,6,04,05,BD,00,00,00,00,00,
13863205,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13863451,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13863701,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13871878,00000523,false,Rx,0,6,02,07,E3,FF,FF,FF,00,00,
13884024,00000527,false,Rx,0,6,06,0E,BC,86,00,00,00,00,
13885989,00000524,false,Rx,0,6,03,0F,EB,FF,FF,FF,00,00,
13963199,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13963452,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13963702,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13968672,00000526,false,Rx,0,6,05,06,00,00,00,00,00,00,
14063198,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
