Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
32290510,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32390021,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32390262,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32390505,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32434018,00000523,false,Rx,0,6,02,0A,EA,FF,FF,FF,00,00,
32490009,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32490256,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32490505,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32510944,00000526,false,Rx,0,6,05,02,05,00,00,00,00,00,
32589253,00000522,false,Rx,0,6,01,09,D6,74,05,00,00,00,
32590016,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32590257,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32590503,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32651833,00000527,false,Rx,0,6,06,00,3D,A9,00,00,00,00,
32690007,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32690255,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32690500,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32756629,00000525,false,Rx,0,6,04,09,8E,00,00,00,00,00,
32790012,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32790248,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32790500,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32811075,00000521,false,Rx,0,6,00,04,F8,FF,FF,FF,00,00,
32843367,00000528,false,Rx,0,6,07,01,46,10,00,00,00,00,
32889999,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32890246,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32890514,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
32913873,00000524,false,Rx,0,6,03,06,F2,FF,FF,FF,00,00,
32990008,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
32990250,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
32990496,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33083216,00000523,false,Rx,0,6,02,0B,EA,FF,FF,FF,00,00,
33089997,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33090245,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33090490,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33190003,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
