Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22114034,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22114286,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22114533,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22214035,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22214281,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22214527,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22215459,00000524,false,Rx,0,6,03,0A,F3,FF,FF,FF,00,00,
22267794,00000523,false,Rx,0,6,02,0C,F0,FF,FF,FF,00,00,
22296014,00000526,false,Rx,0,6,05,0E,00,00,00,00,00,00,
22314031,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22314286,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22314529,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22358444,00000528,false,Rx,0,6,07,0B,1D,07,00,00,00,00,
22398628,00000522,false,Rx,0,6,01,01,3E,B5,05,00,00,00,
22404697,00000525,false,Rx,0,6,04,0B,C4,00,00,00,00,00,
22414031,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22414277,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22414526,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22514025,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22514277,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22514520,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22575086,00000521,false,Rx,0,6,00,09,04,00,00,00,00,00,
22614024,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22614275,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22614522,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22714024,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22714276,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22714520,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22718746,00000527,false,Rx,0,6,06,04,EF,45,00,00,00,00,
22814018,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22814270,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
22814513,00000102,false,Rx,0,8,01,84,01,00,00,01,00,00,
22881739,00000524,false,Rx,0,6,03,0B,03,00,00,00,00,00,
22914018,00000100,false,Rx,0,8,00,00,00,00,8E,01,C8,00,
22914271,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
