Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14472986,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14473231,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14479436,00000523,false,Rx,0,6,02,07,F6,FF,FF,FF,00,00,
14547766,00000524,false,Rx,0,6,03,00,EF,FF,FF,FF,00,00,
14572737,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14572983,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14573228,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14629458,00000521,false,Rx,0,6,00,02,00,FD,FF,FF,00,00,
14672737,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14672982,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14673227,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14694741,00000526,false,Rx,0,6,05,0D,1D,01,00,00,00,00,
14772734,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14772979,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14773228,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14780869,00000525,false,Rx,0,6,04,0D,17,01,00,00,00,00,
14872730,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14872982,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14873223,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14951724,00000528,false,Rx,0,6,07,07,A3,0F,00,00,00,00,
14972724,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14972976,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14973222,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
14987814,00000522,false,Rx,0,6,01,03,D2,DC,05,00,00,00,
15072722,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15072974,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15073220,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15126473,00000523,false,Rx,0,6,02,08,E4,FF,FF,FF,00,00,
15171047,00000527,false,Rx,0,6,06,01,95,94,00,00,00,00,
15172721,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15172972,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15173219,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15212884,00000524,false,Rx,0,6,03,01,F1,FF,FF,FF,00,00,
15240985,00000521,false,Rx,0,6,00,03,FC,FC,FF,FF,00,00,
15272721,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15272973,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15273213,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15372719,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15372971,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15373211,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15395863,00000526,false,Rx,0,6,05,0E,2A,01,00,00,00,00,
15464057,00000525,false,Rx,0,6,04,0E,17,01,00,00,00,00,
15472714,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15472969,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15473209,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15572716,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15572968,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15573207,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15616727,00000522,false,Rx,0,6,01,04,E1,DC,05,00,00,00,
15672713,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15672966,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15673205,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15689152,00000528,false,Rx,0,6,07,08,A3,0F,00,00,00,00,
15772708,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15772961,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15773207,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15773474,00000523,false,Rx,0,6,02,09,E4,FF,FF,FF,00,00,
15851829,00000521,false,Rx,0,6,00,04,FF,FC,FF,FF,00,00,
15872706,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15872961,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15873200,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
15877964,00000524,false,Rx,0,6,03,02,F2,FF,FF,FF,00,00,
15890072,00000527,false,Rx,0,6,06,02,96,94,00,00,00,00,
15972707,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
15972970,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
15973198,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16072703,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16072955,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
