Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10258055,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10318766,00000526,false,Rx,0,6,05,0A,00,00,00,00,00,00,
10357557,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10357809,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10358055,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10371273,00000522,false,Rx,0,6,01,0C,0A,AE,05,00,00,00,
10457555,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10457801,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10458054,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10469772,00000521,false,Rx,0,6,00,02,FA,FF,FF,FF,00,00,
10557554,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10557799,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10558053,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10657550,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10657802,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10658049,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10707925,00000524,false,Rx,0,6,03,0A,E3,FF,FF,FF,00,00,
10757550,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10757795,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10758042,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10774534,00000525,false,Rx,0,6,04,0D,65,00,00,00,00,00,
10786630,00000523,false,Rx,0,6,02,05,FC,FF,FF,FF,00,00,
10853301,00000528,false,Rx,0,6,07,05,03,26,00,00,00,00,
10857543,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
10857795,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10858041,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
10867635,00000527,false,Rx,0,6,06,03,B8,73,01,00,00,00,
10957544,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
